label,temp_celcius,audio_peak_hz,co2_ppm,weight_kg
0,33.8951794906544,136.45021571521133,955.3165124625417,19.78864205976376
0,35.33628619341885,155.8507495208438,674.5906771849963,27.852105866803978
0,34.70950950468302,127.25153793337229,1013.6743731870422,23.342843143592486
0,34.14749407212079,116.08153995187422,786.2440963782311,22.40666640189395
0,34.47211546117115,168.68133671700807,666.8345732692189,29.266007725257772
0,34.77916345626086,168.88588752665433,949.6448115380367,25.14715295838776
0,34.538002695706204,125.87052721020024,756.9808646392596,27.583222229679837
0,34.769377996223184,176.860662922878,913.9272331229162,20.093370317412678
0,34.039663203460314,131.05266812504004,756.2362051612195,17.975915280362464
3,34.169360824036076,562.6582619018991,694.0173856470096,25.53603981020067
0,33.79314275154751,174.61032037837367,874.0340306501437,23.405768222526344
0,34.44438696932565,148.99162305888862,843.6345586385008,28.13217336226972
1,33.09609235853521,368.1896364856454,1901.3404658644786,24.60045773668725
0,34.13223502870512,134.50711068337284,631.8134389858412,26.02537669617315
0,35.11804658760522,144.10600249715708,939.4114977186223,16.883087350293785
0,35.045655060297136,143.82421707358978,780.1795116647679,34.44218469807129
0,34.80456906045359,127.60264960379283,721.4403045842868,24.178790074839842
3,32.90768723532742,541.161291844211,564.1425984742525,28.487934851695996
2,24.050774650915596,103.5414510340876,592.0263678724152,3.7458624946705603
0,35.10654884998959,135.26538758573685,496.7302040057079,26.540049511086703
2,25.425150740919715,141.45373519890987,689.8719281298468,3.045732854712882
2,31.957988619945084,142.3146074251386,640.1562419418954,5.6781017573895065
0,34.696658919697185,142.75507662387665,655.0118163522027,23.220129578070836
2,25.576147349470094,148.14707400419613,693.1876574832047,5.043785755903351
0,34.34544176789875,164.3832455425819,854.5955946279107,28.48987015065049
2,25.40062271434685,176.23551222397566,909.3197932209945,3.1511895331695796
2,24.54259049085837,130.50704319455198,548.8116580436787,3.9732624040808044
0,34.8540543383443,113.90397433832567,973.9071564950783,27.286621405433827
0,34.978351158397295,118.7386676327069,945.9652341522608,35.49110737273374
0,34.107005269746026,135.3839123641522,683.1360890934949,24.30958832669259
0,33.83438352322111,139.44236046550472,830.4853931879046,27.95568058961966
2,19.49138388069011,126.90011801407628,654.2366750662385,4.83954279521228
2,26.52397398073763,111.11650007250316,718.5688580418739,7.9133683921344495
0,33.94831669691306,136.31637517577434,1026.3696520106826,16.263891665173723
0,33.423554703523756,155.44279860341913,890.8409348946969,25.47310522334679
0,34.69428930226548,167.85088397506695,876.2912559850163,16.872279832189697
0,35.746499758716396,133.27730840675036,735.4536020068036,12.467142147316416
0,34.49696454423005,137.610065335697,577.3915002613497,26.487310265589084
0,34.91924538722582,122.19905073458068,768.7297684189388,25.697488980737294
3,34.081829358547566,548.4280414812612,820.6608154863915,23.57581531128899
0,34.45055517340443,124.54714097427556,570.9248215115529,24.469029549801235
0,34.95953824149388,167.193834397236,641.7365947734958,40.49149717035629
1,33.70972545581135,278.56534032263556,2537.8803208702207,23.709124309842828
0,34.63369615703595,139.21110982642614,652.3017822729106,27.550621806250376
3,34.32169780619601,565.0553669595871,620.7476552884788,21.753175901930597
3,33.331909546356954,559.1917258161252,657.6401418271823,26.476162875203016
0,34.99602117476826,230.7910099194149,595.1573893714776,23.80883162472191
0,34.41252012165229,160.49400073703723,653.8817230675447,22.94740758635135
0,34.12212742025358,119.87836209473969,905.5141875180964,34.094492661001624
0,34.7682549217852,147.13607258732782,603.8945326653554,30.885924815921694
0,34.05076600910448,96.71260999600645,560.3191798257743,25.683733236996154
0,34.514090578684566,147.58200752109718,705.4962530699158,13.478940320280167
0,34.4954405016779,125.00831828997724,909.7933253764769,23.194953883737153
0,35.04294778291579,177.46170826680486,770.4617288004665,38.515137822025416
0,34.73734911643998,133.51379176213396,730.3128382826573,23.84669166680146
3,33.974973041254856,544.1617042102376,704.4358797515607,30.516087860268293
0,34.90888314960014,130.9332647578679,538.1438850710522,32.209712009763
0,35.19510377450866,202.16554055559993,874.2058480662549,26.094819579279875
0,34.778905153175934,140.36271701646265,857.5152547105466,20.79089184065924
3,34.01035261984338,641.62785217396,659.0691525904278,12.823438341085557
0,33.84408188382492,174.424552863548,950.8886767694626,28.420816043044773
0,33.96744316846231,164.46200182006157,630.8755851570442,20.92621998588226
1,33.694775295645336,364.74932589270077,2838.372697976071,25.88075225943846
0,34.19524389892036,161.81391894648755,823.1740498392877,18.75089830205318
1,33.81302869701455,272.89309682617557,2399.034223036548,23.67381229764899
0,34.52832496244855,141.6334981754773,797.0189546947532,25.168595274505265
0,34.764846377178365,175.35473913552966,783.9102851283587,26.34296790522149
0,34.464750610970455,148.53308449577685,983.0424344626575,19.42588906323793
0,34.7432508219131,107.84430459589275,638.498130879348,30.98455474380676
0,34.53223720740506,148.4278664826759,685.6221141280103,22.015526076340144
2,19.073600300938388,201.12316548766472,803.630289207248,2.488295809320132
0,34.030332303090624,187.40675146604158,710.6697597224211,24.45488290018268
0,34.427956222139194,148.13987971901904,935.0799615997387,25.1718765451323
0,33.895152628579446,178.5434783117426,1054.9153974513065,25.8029471658588
0,34.799964364998104,139.00478938895844,739.7307459587549,31.810662018425397
0,35.26537541617185,98.88385239519843,902.2043489862958,23.8177558163207
0,35.10938092584866,122.26602035611337,626.9461577990212,24.401901878156142
0,34.393278564534896,196.88666305524595,913.2099947101714,19.484078093834533
0,35.24536306842498,141.78020754512087,829.913597898015,29.102767514439485
0,34.574333728601054,142.69848061874947,870.9557423240323,25.921545320390518
0,34.33145701444098,141.0048541117536,703.1641891946907,22.899861363529187
0,34.19329866822953,207.12409768719021,550.8374876649241,15.476626532672682
0,34.34876515675594,198.7787674608619,875.4878097124257,32.22206097527544
3,33.611823181458774,660.9390116724067,493.65968475205455,18.861600177719716
0,34.58520811118775,145.22864368799847,752.3974261636198,22.04360995315147
0,34.58028699052493,158.86873466241286,941.1772799629955,26.791722555380016
0,34.50152301007671,104.50072351737626,828.7846603809554,19.017210356916568
3,34.43693816974635,623.8467213059137,894.8342644789814,17.532451108734282
2,28.571938824359023,114.96661346196194,802.5109152581773,1.8140786259490027
0,34.97477706772066,156.50326691287887,701.9152417511635,28.60498476452818
0,33.75755101577505,117.08092417101469,804.0970069777158,22.27406877636839
2,17.338236595294134,132.33399519783913,695.2629297455564,9.390905138709995
0,34.967159955619636,124.88212706850899,562.6734854980809,20.028224671845635
0,33.81656065079229,131.76374217972545,658.940162527347,20.392744882855393
0,34.38761729905366,133.82631890553063,715.8858639530209,22.173035148572993
0,33.91494348697032,133.5519361522477,494.5669245716095,26.215673275692446
2,19.594058687259942,175.00001735340922,704.7493468251643,4.294694991822033
3,34.541462728204785,494.75686034687396,675.0928155346959,28.061661070012562
0,34.87957758015132,156.616242810416,549.0659148032639,20.10705805005673
0,34.21174479963664,186.53877456916675,860.6319297915998,18.092041407682096
0,33.20447885392755,134.6041090645981,907.380911703644,16.008926302954464
1,33.45375555174752,321.28324437009593,2568.1103436594667,13.882129160314015
2,26.17541201620764,143.08426124459248,667.593182479103,4.222896470787415
2,20.563265293677613,185.3917562508213,759.1442151751855,4.548529531410167
1,34.18335991977916,357.7643052381343,2704.066108143007,21.842814862584085
0,34.4923450754135,134.06357116177205,846.1105354579532,31.21702898593581
0,34.78964574980054,164.5162995356412,676.3081624347858,31.140151048040675
0,34.559790184207074,116.9312355049073,841.4901148266771,23.32598506277749
2,22.080793177355332,170.44078531328844,819.5480650825479,2.3091183302120557
0,35.09828575083225,162.25821923105303,710.5056412082405,22.166474459724736
0,34.420735213486516,140.76574586583348,1114.6909008698647,22.000893030414694
0,34.486347730245036,124.84242604658307,721.1553599021923,21.71432518860971
0,34.033366020463404,123.39957233149627,804.8610520010204,21.511405480508778
0,34.27835887440425,166.04452009037732,699.1271605990496,21.732685521375963
0,34.05759864298655,186.86941507467185,833.4906253880391,23.067291920511202
0,34.41352697003829,130.88076758913616,538.6667461047087,21.822294505922216
0,35.355854240071174,163.7516011065445,718.0937301774918,26.04161254312796
0,33.814049428534325,87.38918944193793,636.181819947715,26.801843579524306
0,33.69321930106163,132.46146808028402,820.3007521838437,20.44677456408755
1,35.47117032749361,348.75764268516394,2798.3342126526722,31.355326630035165
0,34.395338161424064,122.70949749054499,896.9009280671827,20.09968849079693
0,34.16546363067004,121.90480875631212,444.25109587116617,16.910996930923314
1,35.039904687396074,323.28881774124454,3112.620895878364,26.903890356825258
0,34.19719223013157,158.76578184979118,844.2919910931303,20.912959327928302
2,30.478029140640807,144.38012944780877,622.3500859507,5.481937206136082
0,34.838962935669635,82.85306300025084,823.5691878486411,12.981656994497348
0,34.25604429592715,86.37899542094802,826.4284733754039,31.962279707415338
0,35.578654106632754,131.79404466428474,699.9726924572655,28.36146704020201
0,34.19714253849833,163.73059758160656,829.6875001013113,17.49761725418499
0,34.87104768600465,67.57485471824296,708.879156856954,17.606114380768574
0,34.64964629020324,135.00809471545108,739.3457010964966,33.36132952048764
3,35.3017412893988,523.687607174129,631.3720864244915,21.313100482510208
0,35.28075559836343,191.65013334625343,585.0993065390521,20.82907575633688
2,25.0960124471973,138.4493456486141,714.5836470215384,1.6009218587760756
0,34.12329106482691,161.48966954222786,887.7949154774507,23.24610897199223
1,34.459972142939115,355.6502856034985,2654.465078822912,23.861401925821237
0,34.161142315123946,86.08300560578398,922.9887878952851,28.577465483847426
0,35.50669362376331,173.0462164989521,848.6510315022302,18.004607859077623
0,34.56826766554137,156.46189516368864,720.0911752674645,17.39856603879695
0,34.31733922434395,165.24805919023768,925.9495796646784,27.254813173882383
1,34.18468030586491,507.04950825745306,2092.7447380474196,30.033650356135325
0,33.82643685523515,87.47661181504235,664.899292623128,17.144238244410584
0,34.014192980744674,201.74089949283325,655.3699892865133,30.407570431498705
0,35.10020695397221,141.37657441798933,962.0084088708966,25.187709207434107
0,34.1715528605143,158.6198671320903,941.4182771210113,30.45902669537323
3,32.953089017318064,547.7243877349379,748.7305237044994,24.648898192411917
3,34.53665275252729,528.7881833300978,807.1929865211797,12.388610412560247
3,35.185704154663,521.508353588062,612.0717217588012,24.240163088419806
0,34.859476655332536,159.88526206719027,852.2892679791471,30.30071909335635
0,34.99802384290291,104.48478909984962,781.2238357425254,20.53126990458143
3,33.24320491143054,587.5289583760883,784.6882103884914,23.06017515546274
0,33.789094666629076,137.5141678534424,782.7163651171703,24.11933248224511
3,35.501333651955484,493.4965330479821,661.5057111589919,10.50243060065759
3,33.677320161157866,527.4993571002093,754.090851856099,33.356737877187385
2,24.24750095063486,187.7144765058772,787.6169167191233,3.647936480154238
0,35.16409707092453,133.9399473895133,699.7482207729797,27.528677162363994
0,34.77811500470033,160.7536085462886,790.8386492971435,24.566494319258958
2,26.367663316244823,128.0713117285358,594.1559366358347,6.88642858453904
0,35.58250117245054,172.7376554977086,425.2908473760591,27.030280612140405
0,34.17824088480993,170.56523216370613,830.0689447120593,23.825378642395126
0,34.96392006404062,205.45826499889233,891.3358034381948,20.5324245374036
3,34.05701312489708,541.2218027250392,726.2066809086725,28.989253506910693
0,34.634296139431626,170.0596441427372,507.56574233684495,15.632793480226916
0,35.264234213206265,152.94202618616833,747.3725854885288,28.22945210137946
0,34.75391787814481,188.87615345589043,467.2478359923378,19.50477624222564
0,34.769148039524815,128.4350283717381,1005.4551661481278,31.2614183097832
3,35.0725073373098,587.250265643864,591.3945417881914,25.806497713313476
0,34.31752363522856,144.15908111649955,988.3105414189845,28.220618839250545
0,34.0803951663305,148.07435468674507,941.8804465526218,25.409944069123597
2,21.8655724179369,152.7525745334512,609.9409647463938,2.371434357288505
1,32.033643410623995,360.0896158570671,2160.1645146196765,20.69635418302331
0,35.52810356497016,146.51312870634126,852.5555324579508,28.36194668805691
1,32.896791634278316,358.58852732682107,2246.702788845079,25.83327908679922
0,34.38937318820712,197.34354172686554,815.3726963237311,30.904949526528362
0,34.36159335005554,179.56349056845656,727.5758613789623,27.01637281518586
2,25.922220093427303,176.0746377749069,521.8841585534367,3.54994716394601
2,27.44721163761789,136.33381421928388,476.9531980875541,3.805903793419049
2,27.581420465079237,123.32277515315027,722.6684248494597,5.154376085784856
3,33.416922561431065,597.7650279118876,643.8442253669375,13.429779669999473
0,34.41643914310679,176.28140377589384,717.0365274628801,33.367209428114926
0,34.64128997524415,194.18012027252945,904.3795758640678,27.208733681887786
1,33.751308873816456,325.8407749612308,2852.0326829897335,31.13517298524436
0,35.30367278801,143.1135403391896,759.1182917957286,17.096980295954154
1,34.49097495163825,284.4206334989826,2397.8203879270413,31.222825801776278
1,34.734877786049815,334.3011557575651,2650.042909934165,36.15749455513874
2,26.988643806002237,179.89711531738342,564.3064430300425,3.0186824669340235
0,35.08673692874266,136.00513862315407,833.4729582121546,28.857008974518834
0,34.59051077935185,169.2143938560247,882.7828957733232,25.005549723436467
0,33.851584026022074,144.28490682006566,902.0345312626444,17.27783075875878
0,34.69984397587632,159.72171084664683,509.4870946246303,27.464419859259348
0,34.174321553104086,115.56925830552998,685.7967095286589,29.16801602418674
0,34.23569165912512,152.55628348901703,668.26051207648,21.994367236655766
0,34.793182009377546,60.2659208729783,814.9830431613819,30.829582601276115
0,35.11914153571682,144.39311525514046,872.1116869651976,16.66618296605401
0,34.51063578836803,101.0858026885458,1024.5065611168973,17.526219267751777
0,34.654416506299484,186.17983549640448,725.755177944789,25.682986977943763
0,35.35110747231762,173.32222058293533,725.3641252536179,25.12692638986136
2,25.722259538465703,164.00012945898243,814.9672018878747,3.9251397673638424
0,35.800841557090195,195.6301868147814,844.4865407795457,29.04797217985943
0,34.782754822815775,121.53250437525489,990.147726678196,27.654471571079746
0,33.61961862042209,202.42089593746675,843.3092004514755,29.290695354670078
1,34.75334162110453,387.28766257041536,2152.8650143860186,24.38431782323866
0,34.69057919244139,142.9033413834316,600.030746783329,28.012901339891705
0,35.14487637704137,184.06860441548832,567.2731626411606,22.77174848485003
0,34.83659067563498,116.81119462765098,899.307775213771,35.269093450432976
0,34.43077200800811,125.26457515416979,978.2895234630512,20.93727114939007
0,33.887850881855314,131.742308302809,1077.404321207957,35.52648714729156
0,34.39548837135699,134.13066875807954,926.465799848486,25.17443973544704
0,34.07473977289535,118.30327071719242,974.4257866302479,18.122445552156286
1,33.41947655019528,398.923322683813,2325.9951002038947,31.840396752443006
3,34.58857840442061,537.0572799815084,584.3584183256144,25.629506941974796
0,35.334952252175704,160.5751490507064,927.511899862633,29.25562049190119
0,34.69733576491149,132.88945900758958,862.6521128359101,31.119279592712967
1,32.804116937964814,277.17586797805933,2532.2333123022677,26.689777770725126
0,34.72230133411007,158.10172075174268,858.1057220949485,22.038795775935927
0,35.09831574332283,92.6323507374067,848.4778223687309,29.87856688834625
0,34.195108547840306,147.94097861743595,992.5725289780341,25.003777537272978
0,34.43299141666354,108.9505488350157,994.2478377225434,28.429289093042094
3,34.014688194729196,649.3637999615404,754.4220352340348,14.231347131042693
2,22.64530506075328,177.34088166524165,784.5802872562929,5.670472575514777
0,34.82414021692193,153.1726137381444,877.1093828637164,21.80707087427485
0,34.43952592569611,187.91120032964005,730.8245401948071,33.26654818589265
0,34.709766221953515,124.61052067602793,913.484701236971,28.115436739445475
0,34.05625391109895,166.30438136010278,590.8257396711108,26.199288729246483
0,34.28127084983829,155.99431301156142,958.0837328443824,27.431549966751106
0,34.861190678913886,157.9206024400101,620.8215590350948,20.00779573561641
1,33.627166847908235,400.8941400042707,2585.74098603842,33.11628345264027
0,35.3634819256167,171.97476308339407,673.2269062360762,34.956852092084524
0,34.3001819071927,158.6617098847507,883.008347461164,26.96456755274108
3,34.224684725751885,467.2556281885852,696.6074774072091,32.952017842868194
1,34.93259083187309,311.5981481888215,2021.5732125510003,22.154259006637332
0,33.79081713353349,146.31873199212828,863.1049446527718,21.014432168875096
0,33.61959559400961,152.80117122829952,713.3118834750934,25.204623743644614
0,33.73717184271495,116.09388825978229,932.1720081220053,27.174705191839493
0,35.131292051713594,222.35030026735262,800.1988533101611,23.030066593784397
0,34.22407092705377,195.49182165760718,859.3131478082057,27.68884095184242
1,36.55819928566825,374.08473281569934,2212.7293134954366,26.53194741036707
0,34.217876200671306,152.16110583851236,711.6001652858957,20.008466123544725
0,34.59227565159852,143.63373090296545,731.2042045848373,27.593965087258606
0,35.271054976283935,121.44244619933293,928.5053720363834,29.317641212607604
0,35.50304644407956,152.32441555556588,1051.6065631708234,25.857346587951955
2,31.184510729909192,157.7325762042825,619.4828248257123,6.7289721548925385
1,35.20836623059314,300.32957698073506,2823.054443397304,18.91298103251524
0,35.01203126290573,160.0252925173469,474.5483873411447,27.33975211065926
0,34.79626347460059,145.34222853525753,620.8715898361565,19.148596468016127
0,34.889180538083316,92.76577326367827,656.1832315719838,19.42959320883456
0,34.224407141835734,124.18844967661494,597.1236965838916,21.84534583131105
0,34.090900558288844,137.59183399735068,562.461741531863,20.289699082128777
0,34.49831277129452,206.63062972020572,861.9498368206696,22.26002090629431
0,34.414907688737536,166.69659373601274,767.8898453408208,23.929248446444056
0,34.27338597533636,109.93555292700326,856.9108096407665,29.185772431656922
0,34.84819372372836,164.5810886825291,903.5709029182269,23.39420480647149
0,34.977652604285254,103.58088033184904,839.84254897588,17.071871466152036
0,34.544203443145925,182.4807316166122,898.664476422556,30.7003392324758
0,35.23876504052763,135.86626044546364,789.5701570636596,20.814549331924802
0,33.92915544293325,147.19091433782486,621.9509917541383,24.706397864476855
2,24.419021622160844,189.7738994262657,805.7814180820797,5.6698047604110675
0,34.1415888396986,111.38509294247251,711.6331800828309,25.998052092013914
0,33.56673169146347,108.08645444661026,659.6605551856361,30.470897737607377
0,34.45865965707865,132.49202020961985,773.3123186293403,27.395015716963794
0,34.43912624580836,181.15136553057948,663.0783621055231,20.69345210151446
0,35.25672487162107,104.41961773569473,737.3854427015851,35.89281086995831
0,34.815405842277386,65.03533205668293,851.60808823452,25.971667316691168
3,32.975813175670794,527.4420570795501,734.8341739246127,24.26329886689247
0,35.427046283167094,166.55222399732762,665.3254900361555,29.819627115277854
0,35.110516847762675,186.0078524921649,726.8441940576884,26.24725472965036
0,34.79104885173431,136.10515913743802,961.1499507155365,26.996140964696636
0,34.38675795057508,137.65720178651992,874.4600176600911,37.460919993003436
0,34.02028038163826,184.61702202767242,1111.2597559022813,23.624392858724768
3,33.62779322392895,456.51291501522894,818.0128173741527,23.41119552991302
0,35.044374309852095,138.34437674450973,971.6439602839909,25.58289256006232
3,35.88458630593461,559.5211944962529,561.2131449544198,30.357579677905193
3,35.543243528272185,572.4609360642517,776.3860351633423,17.467329849048006
0,34.255575289106865,134.70579920427352,792.0339797454634,15.172220542617474
0,33.940191283355496,151.03323035117523,717.3527294692626,22.06442364689926
0,34.570443123455604,75.35017939761032,825.2023010798792,16.830385204703564
0,33.61578031721857,130.25254762998455,941.7817301917225,22.87584326237181
0,34.66158385709239,163.60526137663402,875.1247386506318,27.51249848064645
0,34.42619870685066,120.53117897235961,668.2289297986911,20.54625568223868
0,34.26698174906588,151.7695266476879,911.368837038893,17.865867116093288
0,33.702648466366604,163.40617502408094,704.3618686886055,25.34668580857674
2,26.54080031970915,139.72352397426704,721.6683118964286,6.293815226922756
0,34.23364958016904,155.11391312989713,754.4974898784299,16.525132807416938
2,21.490249492869136,121.11802304146164,678.1133748264374,6.230348597458976
0,33.06386889335918,143.8016616091186,914.9364462560765,29.08653101869163
0,34.48624254747468,168.30648508767666,643.9709420276154,29.77042551078314
0,35.386125798334874,154.70918882905303,1091.77926114154,31.09240107435843
0,35.330629607273934,132.40406191308193,526.8370896058256,36.01006962329808
2,23.628711230241183,156.72649212872378,640.2332316745143,4.465861927071417
1,33.39778793963822,378.5843916254647,2611.0635669825224,25.54785790038929
2,26.40632276822507,88.50176164267566,758.431416643531,4.375342350127962
0,34.00080728040585,184.77222194867693,784.9286419142443,25.009884223779054
0,34.65089594990973,139.91235783956785,791.3913945497686,32.66436677818156
1,34.76608027838469,367.0195973296092,2623.165025598285,18.274927580346656
2,28.680799671652924,185.91740770935684,676.893052254232,3.708425491751637
3,33.89984592352005,481.4163151384767,839.3181257934906,31.885904682522806
0,34.39816312491152,128.7167699271736,925.9023671347403,30.10018253451045
0,34.06100870662172,141.34353912372885,930.9236526508452,23.18434176591461
1,33.17311964596014,318.64985915502285,2210.152982988875,29.272010005603597
0,34.38676055404924,202.04809727510425,788.0917363391445,26.706079212460168
3,34.36736550681618,507.16139530866036,669.9534051279296,32.50137304500494
2,27.74075387869975,133.33359661539401,599.4398624310534,5.111764390740159
0,34.098410524659826,156.1316709480893,854.024627591865,30.12816056936291
1,35.49268856895952,301.91401895695645,2338.706272666055,38.2100595524631
1,33.72887639895743,334.17277152974947,2696.621148955071,27.99049577523733
0,34.48931635282578,159.52359783750526,639.4712655658502,25.24664082897422
3,33.252788320852176,533.3569797808744,871.904061284182,28.612234926104897
0,33.28787986986353,147.19839423300155,665.5501012111907,23.173595708980574
2,27.652136189083148,134.12003662654888,721.9302337200436,8.581951558287098
0,34.868421948546214,104.56589072457699,918.7788965582101,25.900355188479907
2,24.15601732864536,159.64779634017717,642.9359569799888,4.59060001966173
0,34.533495358612434,202.64799214941723,927.8702965149425,20.82155497489982
0,34.75796960885205,150.55204892350315,615.6224603299376,30.486100958032193
3,32.437454143113456,561.2632058623775,845.2117699182561,29.335937064138694
0,34.23547366132685,170.78168265350578,802.1223897448638,22.513228142929535
